date,time,reservoir_storage
2008-08-12,0,303109.0
2008-08-13,0,303884.0
2008-08-14,0,304574.0
2008-08-15,0,303992.0
2008-08-16,0,301842.0
2008-08-17,0,299701.0
2008-08-18,0,300022.0
2008-08-19,0,300706.0
2008-08-20,0,301049.0
2008-08-21,0,301563.0
2008-08-22,0,301670.0
2008-08-23,0,301606.0
2008-08-24,0,297655.0
2008-08-25,0,297719.0
2008-08-26,0,297548.0
2008-08-27,0,298059.0
2008-08-28,0,298656.0
2008-08-29,0,300728.0
2008-08-30,0,298762.0
2008-08-31,0,296635.0
2008-09-01,0,296189.0
2008-09-02,0,296274.0
2008-09-03,0,297548.0
2008-09-04,0,297889.0
2008-09-05,0,298762.0
2008-09-06,0,296359.0
2008-09-07,0,294769.0
2008-09-08,0,294410.0
2008-09-09,0,295341.0
2008-09-10,0,296274.0
2008-09-11,0,297123.0
2008-09-12,0,297740.0
2008-09-13,0,295701.0
2008-09-14,0,293755.0
2008-09-15,0,291817.0
2008-09-16,0,289865.0
2008-09-17,0,288025.0
2008-09-18,0,286213.0
2008-09-19,0,284449.0
2008-09-20,0,282568.0
2008-09-21,0,280756.0
2008-09-22,0,279032.0
2008-09-23,0,277233.0
2008-09-24,0,275279.0
2008-09-25,0,273413.0
2008-09-26,0,271394.0
2008-09-27,0,269464.0
2008-09-28,0,267539.0
2008-09-29,0,267599.0
2008-09-30,0,267699.0
2008-10-01,0,265700.0
2008-10-02,0,265760.0
2008-10-03,0,265620.0
2008-10-04,0,263630.0
2008-10-05,0,261727.0
2008-10-06,0,261708.0
2008-10-07,0,261569.0
2008-10-08,0,261866.0
2008-10-09,0,261569.0
2008-10-10,0,261708.0
2008-10-11,0,259596.0
2008-10-12,0,257552.0
2008-10-13,0,255439.0
2008-10-14,0,254347.0
2008-10-15,0,252016.0
2008-10-16,0,252307.0
2008-10-17,0,250237.0
2008-10-18,0,248214.0
2008-10-19,0,246163.0
2008-10-20,0,244025.0
2008-10-21,0,243873.0
2008-10-22,0,241802.0
2008-10-23,0,241348.0
2008-10-24,0,240081.0
2008-10-25,0,237878.0
2008-10-26,0,235798.0
2008-10-27,0,233784.0
2008-10-28,0,232892.0
2008-10-29,0,230743.0
2008-10-30,0,230355.0
2008-10-31,0,228972.0
2008-11-01,0,227136.0
2008-11-02,0,225289.0
2008-11-03,0,226257.0
2008-11-04,0,227209.0
2008-11-05,0,228145.0
2008-11-06,0,229267.0
2008-11-07,0,229783.0
2008-11-08,0,228163.0
2008-11-09,0,226678.0
2008-11-10,0,226916.0
2008-11-11,0,225380.0
2008-11-12,0,226458.0
2008-11-13,0,227264.0
2008-11-14,0,228825.0
2008-11-15,0,227136.0
2008-11-16,0,225453.0
2008-11-17,0,226751.0
2008-11-18,0,226330.0
2008-11-19,0,224360.0
2008-11-20,0,224560.0
2008-11-21,0,226020.0
2008-11-22,0,225819.0
2008-11-23,0,223850.0
2008-11-24,0,226751.0
2008-11-25,0,229488.0
2008-11-26,0,231242.0
2008-11-27,0,234883.0
2008-11-28,0,237803.0
2008-11-29,0,238423.0
2008-11-30,0,237071.0
2008-12-01,0,235724.0
2008-12-02,0,236528.0
2008-12-03,0,237071.0
2008-12-04,0,236828.0
2008-12-05,0,238574.0
2008-12-06,0,239402.0
2008-12-07,0,238029.0
2008-12-08,0,238781.0
2008-12-09,0,240308.0
2008-12-10,0,241121.0
2008-12-11,0,242656.0
2008-12-12,0,244997.0
2008-12-13,0,243644.0
2008-12-14,0,242352.0
2008-12-15,0,244158.0
2008-12-16,0,245933.0
2008-12-17,0,244787.0
2008-12-18,0,246603.0
2008-12-19,0,247389.0
2008-12-20,0,246316.0
2008-12-21,0,245322.0
2008-12-22,0,244253.0
2008-12-23,0,245933.0
2008-12-24,0,245016.0
2008-12-25,0,244177.0
2008-12-26,0,245627.0
2008-12-27,0,244787.0
2008-12-28,0,244082.0
2008-12-29,0,245990.0
2008-12-30,0,244711.0
2008-12-31,0,246316.0
2009-01-01,0,245092.0
2009-01-02,0,247063.0
2009-01-03,0,249080.0
2009-01-04,0,248003.0
2009-01-05,0,249292.0
2009-01-06,0,248080.0
2009-01-07,0,246775.0
2009-01-08,0,247370.0
2009-01-09,0,245933.0
2009-01-10,0,246699.0
2009-01-11,0,245322.0
2009-01-12,0,245933.0
2009-01-13,0,244558.0
2009-01-14,0,245398.0
2009-01-15,0,246239.0
2009-01-16,0,246909.0
2009-01-17,0,247696.0
2009-01-18,0,246545.0
2009-01-19,0,245455.0
2009-01-20,0,246622.0
2009-01-21,0,247139.0
2009-01-22,0,247926.0
2009-01-23,0,250314.0
2009-01-24,0,249234.0
2009-01-25,0,247907.0
2009-01-26,0,248830.0
2009-01-27,0,249851.0
2009-01-28,0,250391.0
2009-01-29,0,252384.0
2009-01-30,0,253938.0
2009-01-31,0,253180.0
2009-02-01,0,251939.0
2009-02-02,0,250778.0
2009-02-03,0,252074.0
2009-02-04,0,253180.0
2009-02-05,0,254172.0
2009-02-06,0,256201.0
2009-02-07,0,255127.0
2009-02-08,0,254036.0
2009-02-09,0,255107.0
2009-02-10,0,257003.0
2009-02-11,0,255439.0
2009-02-12,0,256279.0
2009-02-13,0,258887.0
2009-02-14,0,258101.0
2009-02-15,0,257317.0
2009-02-16,0,259340.0
2009-02-17,0,262440.0
2009-02-18,0,261727.0
2009-02-19,0,264167.0
2009-02-20,0,265780.0
2009-02-21,0,265122.0
2009-02-22,0,264405.0
2009-02-23,0,266898.0
2009-02-24,0,270430.0
2009-02-25,0,270430.0
2009-02-26,0,273171.0
2009-02-27,0,275258.0
2009-02-28,0,275177.0
2009-03-01,0,274791.0
2009-03-02,0,277050.0
2009-03-03,0,277050.0
2009-03-04,0,278848.0
2009-03-05,0,279749.0
2009-03-06,0,282877.0
2009-03-07,0,282877.0
2009-03-08,0,282155.0
2009-03-09,0,281578.0
2009-03-10,0,283704.0
2009-03-11,0,285133.0
2009-03-12,0,286775.0
2009-03-13,0,287462.0
2009-03-14,0,285964.0
2009-03-15,0,284304.0
2009-03-16,0,282650.0
2009-03-17,0,283787.0
2009-03-18,0,284056.0
2009-03-19,0,284864.0
2009-03-20,0,285133.0
2009-03-21,0,283539.0
2009-03-22,0,281887.0
2009-03-23,0,282733.0
2009-03-24,0,284221.0
2009-03-25,0,282650.0
2009-03-26,0,283456.0
2009-03-27,0,284387.0
2009-03-28,0,282650.0
2009-03-29,0,280920.0
2009-03-30,0,279278.0
2009-03-31,0,280406.0
2009-04-01,0,280509.0
2009-04-02,0,282052.0
2009-04-03,0,282320.0
2009-04-04,0,280427.0
2009-04-05,0,278623.0
2009-04-06,0,278623.0
2009-04-07,0,276662.0
2009-04-08,0,276418.0
2009-04-09,0,274629.0
2009-04-10,0,274386.0
2009-04-11,0,272827.0
2009-04-12,0,271233.0
2009-04-13,0,269464.0
2009-04-14,0,270810.0
2009-04-15,0,268982.0
2009-04-16,0,269605.0
2009-04-17,0,267859.0
2009-04-18,0,266099.0
2009-04-19,0,264346.0
2009-04-20,0,262440.0
2009-04-21,0,262836.0
2009-04-22,0,260858.0
2009-04-23,0,262123.0
2009-04-24,0,260226.0
2009-04-25,0,258317.0
2009-04-26,0,256455.0
2009-04-27,0,254503.0
2009-04-28,0,254347.0
2009-04-29,0,254717.0
2009-04-30,0,255107.0
2009-05-01,0,255830.0
2009-05-02,0,254191.0
2009-05-03,0,252637.0
2009-05-04,0,255654.0
2009-05-05,0,258023.0
2009-05-06,0,258730.0
2009-05-07,0,261648.0
